Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/2017-nba-eastern-conference-finals-cavaliers-vs-celtics.html,Cleveland Cavaliers,Cleveland Cavaliers,4-1,WWLWW
https://www.basketball-reference.com/playoffs/2017-nba-eastern-conference-finals-cavaliers-vs-celtics.html,Cleveland Cavaliers,Boston Celtics,1-4,LLWLL
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-0,W
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Cleveland Cavaliers,0-1,L
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Golden State Warriors,2-0,WW
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Cleveland Cavaliers,0-2,LL
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Golden State Warriors,3-0,WWW
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Cleveland Cavaliers,0-3,LLL
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Cleveland Cavaliers,3-1,WWWL
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-3,LLLW
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Golden State Warriors,4-1,WWWLW
https://www.basketball-reference.com/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,Golden State Warriors,Cleveland Cavaliers,1-4,LLLWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,1-0,W
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Detroit Pistons,0-1,L
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,2-0,WW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Detroit Pistons,0-2,LL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,3-0,WWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Detroit Pistons,0-3,LLL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,4-0,WWWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,Cleveland Cavaliers,Detroit Pistons,0-4,LLLL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Indiana Pacers,0-1,L
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Toronto Raptors,1-0,W
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Toronto Raptors,1-1,LW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Indiana Pacers,1-1,WL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Toronto Raptors,2-1,LWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Indiana Pacers,1-2,WLL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Indiana Pacers,2-2,LWWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Toronto Raptors,2-2,WLLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Toronto Raptors,3-2,LWWLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Indiana Pacers,2-3,WLLWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Indiana Pacers,3-3,LWWLWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Toronto Raptors,3-3,WLLWLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Toronto Raptors,4-3,LWWLWLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,Toronto Raptors,Indiana Pacers,3-4,WLLWLWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Charlotte Hornets,0-1,L
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Charlotte Hornets,0-2,LL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Charlotte Hornets,2-1,WWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Miami Heat,1-2,LLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Charlotte Hornets,2-2,WWLL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Miami Heat,2-2,LLWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Charlotte Hornets,2-3,WWLLL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Miami Heat,3-2,LLWWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Miami Heat,3-3,WWLLLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Charlotte Hornets,3-3,LLWWWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Miami Heat,4-3,WWLLLWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,Miami Heat,Charlotte Hornets,3-4,LLWWWLL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,1-0,W
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,2-0,WW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Boston Celtics,0-2,LL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Boston Celtics,2-1,WWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,1-2,LLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Boston Celtics,2-2,WWLL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,2-2,LLWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Boston Celtics,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,4-2,WWLLWW
https://www.basketball-reference.com/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,Atlanta Hawks,Boston Celtics,2-4,LLWWLL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-0,W
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Houston Rockets,0-1,L
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Golden State Warriors,2-0,WW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Houston Rockets,0-2,LL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Houston Rockets,2-1,WWL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-2,LLW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Golden State Warriors,3-1,WWLW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Houston Rockets,1-3,LLWL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Golden State Warriors,4-1,WWLWW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,Golden State Warriors,Houston Rockets,1-4,LLWLL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,Memphis Grizzlies,0-1,L
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-0,WW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,Memphis Grizzlies,0-2,LL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-0,WWW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,Memphis Grizzlies,0-3,LLL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-0,WWWW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,San Antonio Spurs,Memphis Grizzlies,0-4,LLLL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-0,W
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Dallas Mavericks,0-1,L
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Dallas Mavericks,1-1,WL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-1,LW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-1,WLW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Dallas Mavericks,1-2,LWL
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-1,WLWW
https://www.basketball-reference.com/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,Oklahoma City Thunder,Dallas Mavericks,1-3,LWLL
